4.632924150642267480e-02
3.877099793521576049e-02
4.299205378806206929e-02
3.640500169221806692e-02
4.134276750620891755e-02
3.510762719610434346e-02
3.788005637398118158e-02
3.457665331650859597e-02
4.069385732597709943e-02
3.748422285747547017e-02
4.092555286266723324e-02
3.930605168206579431e-02
3.655500861093849418e-02
3.853385328115541825e-02
2.969420452557045009e-02
4.410001428977838867e-02
2.946766179545171754e-02
3.826910854058470507e-02
2.940072747207286841e-02
3.937328251594864742e-02
4.159207345691948166e-02
4.761922252445556503e-02
3.914336996399506857e-02
4.543602690491083812e-02
4.271805005337683814e-02
4.175267346185546069e-02
4.200966683903705617e-02
3.617613496204184070e-02
3.899932146034777725e-02
3.686833840038380300e-02
4.090150453734242575e-02
3.804332617980084319e-02
4.206514604327249440e-02
3.675264775897429947e-02
4.084319931082430744e-02
5.206935854565374056e-02
4.520246147843021145e-02
5.208236635543600501e-02
3.633472343305935159e-02
4.016294423674707931e-02
3.562199402919163926e-02
3.823976137931223845e-02
3.933389144495402778e-02
4.384229192487495291e-02
3.841987395911213715e-02
4.365566218160139150e-02
3.920756595148831153e-02
4.438296979625995509e-02
3.777379436402691221e-02
3.966157332789048418e-02
3.632204151294882860e-02
4.002671944800612058e-02
4.165797020967913072e-02
4.114594872447028401e-02
4.578668539334690424e-02
4.309111549223700738e-02
3.724768253682571306e-02
3.887534071106324429e-02
3.858544139918548832e-02
3.610056427214080460e-02
3.731579974386965010e-02
3.199812721260085480e-02
4.346881058584829011e-02
3.689101656777549199e-02
4.107671197090752985e-02
3.445180074506014323e-02
4.380581953585593186e-02
3.863291924851823544e-02
3.527086328682261379e-02
4.374640440114976880e-02
3.325704203211315296e-02
4.266965123550715139e-02
2.894362238657556541e-02
3.802093643466511463e-02
4.604694116195960640e-02
4.520541265172244721e-02
5.507337698799823905e-02
5.034932341362736985e-02
3.893555984865403746e-02
4.041478888286583609e-02
4.047174520506017364e-02
4.116320220346580266e-02
3.534723142010889191e-02
3.551671334608767078e-02
4.053648298011316292e-02
4.031530376532865834e-02
4.039641161518573581e-02
3.723487580471752934e-02
3.939592659480046360e-02
3.720348813861191345e-02
3.104956519202563964e-02
3.189953716739658829e-02
3.250588941501227763e-02
3.292531886335132302e-02
4.457314083967537505e-02
3.742376562366485360e-02
3.567323054633026597e-02
3.257580793893982002e-02
3.442813105411854369e-02
3.351282882567000604e-02
3.605640367501156823e-02
3.376084421757011983e-02
3.844837911000229674e-02
3.740832813153557868e-02
4.040684499741822866e-02
3.681112995325078185e-02
3.968142458842888187e-02
2.997873099614498799e-02
3.954364532943042271e-02
3.158152520614051356e-02
3.122632889201507056e-02
3.443423977578516371e-02
3.867773313696248882e-02
4.347099310368422037e-02
4.032571864398892814e-02
3.357022793793536242e-02
4.749549897334560261e-02
5.001243240589561129e-02
3.991021135064281439e-02
4.890532485968927118e-02
5.472178200835948331e-02
5.080961718493334084e-02
5.190749049305856677e-02
5.889023819946816174e-02
5.121998005359874179e-02
5.359540132936160828e-02
5.469402520924657868e-02
5.376230027460290190e-02
6.233667641749241622e-02
6.501623511092782803e-02
3.821437175901614552e-02
4.014031458518894230e-02
4.876501772018182468e-02
5.487619045836197862e-02
4.984847324826870846e-02
5.338722355768889954e-02
5.702499235806052225e-02
5.277428883390517661e-02
4.322813832790554922e-02
4.830811958135427381e-02
3.662471817643996735e-02
3.584966257827253144e-02
4.759715124124562491e-02
4.361943551442139244e-02
4.968337344925820298e-02
4.667331165546582256e-02
4.688988160467109229e-02
5.366720864777418248e-02
3.717588155110525955e-02
4.601525217059770217e-02
4.050106759693546804e-02
5.068896576782792179e-02
3.552124483069400013e-02
4.335714522657756198e-02
6.538418475823841447e-02
6.875645596864972398e-02
6.093629946922136942e-02
6.310329360032169987e-02
6.077785746149315382e-02
6.250496681598879944e-02
5.446892323988412193e-02
5.830204203997293305e-02
6.243667101225360005e-02
6.834328890806191936e-02
6.362751161976976100e-02
7.836446001851128662e-02
