Category: ALL
Cores: 10
Subjects: 212
Training set size: 211
Testing set size: 1
Lambda coefficient: 0.0
Matrix: I
Binary matrix: yes
Iterations per patient: 3000000
Folds: 212
Elapsed time for training (s): 5681.66
Total time (s): 5869.31
+------+---------------+-------------+------------------+-----------------+
|  CG  | Avg MSE test  | SD MSE test | Avg Pearson test | SD Pearson test |
+------+---------------+-------------+------------------+-----------------+
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4712/ |     0.0005    |       0.974       |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4715/ |     0.0032    |       0.888       |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4722/ |     0.0006    |       0.9538      |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4723/ |     0.0006    |       0.977       |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4729/ |     0.0026    |       0.9135      |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4757/ |     0.0009    |       0.9486      |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4767/ |     0.0009    |       0.9645      |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4782/ |     0.0014    |       0.8932      |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4807/ |     0.0018    |       0.913       |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4857/ |     0.0012    |       0.9561      |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4869/ |     0.0031    |       0.905       |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4873/ |     0.0012    |       0.9517      |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4888/ |     0.0009    |       0.9652      |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4896/ |     0.0008    |       0.972       |
| /Users/marcin/Documents/studia/mgr/results/ADNI_derivatives/sub-LMCI4902/ |     0.0023    |       0.8855      |
