Category: ALL
Cores: 10
mu: 0.000313248
lambdaD: 2.21132399
I_percentage: 1
NSteps: 50
Weights threshold: 0.0
Weights threshold mode: NO
Subjects: 212
Total time (s): 3894.31
Triangles count: 10955.75
+------+---------+--------+-------------+------------+
|  CG  | Avg MSE | SD MSE | Avg Pearson | SD Pearson |
+------+---------+--------+-------------+------------+
|  AD  |  0.003  |  0.0   |    0.9662   |    0.02    |
| LMCI |  0.0064 |  0.02  |    0.9225   |    0.18    |
| MCI  |  0.0107 |  0.01  |    0.7677   |    0.28    |
| EMCI |  0.0064 |  0.02  |    0.9163   |    0.2     |
|  CN  |  0.0044 |  0.01  |    0.9453   |    0.1     |
| ALL  |  0.0061 |  0.02  |    0.9093   |    0.19    |
+------+---------+--------+-------------+------------+
+---------------------------------------------------------------------------------+--------+---------+
|                                        ID                                       |  MSE   | Pearson |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN4516/  | 0.0008 |  0.9886 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN4576/  | 0.0011 |  0.9573 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN4620/  | 0.0008 |  0.974  |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN4637/  | 0.0005 |  0.9788 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN4643/  | 0.0192 |  0.9558 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN4872/  | 0.0008 |  0.966  |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN4900/  | 0.0004 |  0.9723 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN4951/  | 0.0012 |  0.9507 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN4952/  | 0.0015 |  0.9033 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6007/  | 0.0016 |  0.9754 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6009/  | 0.0009 |  0.9729 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6014/  | 0.001  |  0.9906 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6067/  | 0.004  |  0.9716 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6184/  | 0.0007 |  0.9795 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6185/  | 0.0061 |  0.9398 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6323/  | 0.0004 |  0.9525 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6381/  | 0.0096 |  0.9344 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6455/  | 0.0003 |  0.9747 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6470/  |  0.03  |  0.8614 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6513/  | 0.0027 |  0.9524 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6515/  | 0.0006 |  0.9782 |
|  /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-CN6516/  | 0.001  |  0.9659 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2007/ | 0.002  |  0.9769 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2052/ | 0.0082 |  0.9325 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2068/ | 0.0003 |  0.9149 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2146/ | 0.0052 |  0.886  |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2183/ | 0.0046 |  0.9575 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2184/ | 0.0177 |  0.3889 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2187/ | 0.0005 |  0.9843 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2191/ | 0.0025 |  0.9719 |
| /Users/mwardynski/Documents/ds/_semestr_8/pp/ADNI_derivatives_ALL/sub-EMCI2201/ | 0.001  |  0.9718 |
