Category: ALL
LR: 0.0001
Weight Decay: 0.0
Batch: 8
Epochs: 30
Hidden1: 64
Hidden2: 64
Hidden3: 64
Dropout: 0.5
Negative Slope: 0.05
Subjects: 212
Total time (s): 2119.85
+------+---------+--------+-------------+------------+
|  CG  | Avg MSE | SD MSE | Avg Pearson | SD Pearson |
+------+---------+--------+-------------+------------+
|  AD  |  0.0029 | 0.0027 |    0.9613   |   0.0179   |
| LMCI |  0.0062 | 0.0222 |    0.9164   |   0.1821   |
| MCI  |  0.0092 | 0.0093 |    0.7641   |   0.2775   |
| EMCI |  0.0064 | 0.0203 |    0.915    |   0.1976   |
|  CN  |  0.0043 | 0.0099 |    0.9391   |   0.1017   |
| ALL  |  0.0058 | 0.0163 |    0.905    |   0.188    |
+------+---------+--------+-------------+------------+
+-------------------------------------------------------------------+--------+---------+
|                                 ID                                |  MSE   | Pearson |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4401/  | 0.0025 |  0.9845 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4441/  | 0.0011 |  0.9586 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4448/  | 0.0033 |  0.8739 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4488/  | 0.0165 |  0.9747 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4516/  | 0.0011 |  0.988  |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4576/  | 0.0013 |  0.9522 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4620/  | 0.0008 |  0.9718 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4637/  | 0.0004 |  0.9751 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4643/  | 0.0195 |  0.9568 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4872/  | 0.001  |  0.9625 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4900/  | 0.0005 |  0.9745 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4951/  | 0.0017 |  0.9485 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN4952/  | 0.0034 |  0.8937 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6007/  | 0.0031 |  0.9664 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6009/  | 0.0006 |  0.9726 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6014/  | 0.0024 |  0.9886 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6067/  | 0.0055 |  0.9705 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6184/  | 0.0004 |   0.98  |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6185/  | 0.0029 |  0.9375 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6323/  | 0.0015 |  0.9456 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6381/  | 0.0048 |  0.9199 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6455/  | 0.0039 |  0.9204 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6470/  | 0.0189 |  0.7907 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6513/  | 0.0031 |  0.9484 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6515/  | 0.0025 |  0.9752 |
|  /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-CN6516/  | 0.001  |  0.9666 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2007/ | 0.002  |  0.9679 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2052/ | 0.0099 |  0.9304 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2068/ | 0.0023 |  0.9011 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2146/ | 0.0045 |  0.8886 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2183/ | 0.0048 |  0.9633 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2184/ | 0.0173 |  0.4453 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2187/ | 0.0006 |  0.984  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2191/ | 0.0026 |  0.9753 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2201/ | 0.0006 |  0.9727 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2213/ | 0.0022 |  0.9293 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2216/ | 0.001  |  0.9513 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2219/ | 0.0008 |  0.9752 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2234/ | 0.0005 |  0.9723 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2238/ | 0.0017 |  0.959  |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2239/ | 0.0032 |  0.9374 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2245/ | 0.001  |  0.9439 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2263/ | 0.0014 |  0.9738 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2301/ | 0.0011 |  0.9664 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2304/ | 0.0047 |  0.9427 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2308/ | 0.0007 |  0.9768 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2336/ | 0.0051 |  0.9625 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2360/ | 0.0068 |  0.9435 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2367/ | 0.0017 |  0.9515 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2379/ | 0.0024 |  0.9707 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2390/ | 0.0013 |  0.9722 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2392/ | 0.0017 |  0.9478 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2405/ | 0.0006 |  0.9684 |
| /net/tscratch/people/plgmwardynski/ADNI_derivatives/sub-EMCI2407/ | 0.0011 |  0.9613 |
